Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
25,10.5324,35,30,374.592,2.93215,51.9403,9.79104,2580.66,2572.67,2738.75,2527.03,2865.7,2510.24,2655.1,2678.26,4.36874,0.0308228,0.0794983,0.565491,0.0444031,53.25,
25,10.5323,35,30,248.351,3.14012,51.9735,9.93299,2564.11,2369.86,2712.35,2548.22,2807.44,2716.98,2330.98,2520.85,4.36508,0.012207,0.0967407,0.255127,0.0569153,53.25,
25,10.5326,35,30,181.501,3.06716,51.9356,9.60175,2712.75,2464.37,2800.4,2513.58,2852.74,2676.09,2803.45,2666.19,4.21967,0.0856018,0.331726,0.517731,0.372162,53.125,
25,10.5327,35,30,331.787,3.22293,52.1194,11.2433,2489.04,2589.3,2686.71,2641.33,2681.81,2513.58,2634.36,2845.23,5.01678,0.0146484,0.0921631,0.0976563,0.0698853,53.125,
25,10.5329,35,30,350.449,3.45284,52.4888,12.2613,2767.71,2881.55,2702.24,2827.5,2496.54,2820.8,2866.44,2824.44,5.40405,0.625153,0.0857544,0.0212097,0.563507,53.125,
25,10.5341,35,30,330.092,3.59167,52.9888,14.6617,2247.43,2038.83,3137.23,3337.43,2168.05,2163.93,2246.22,2190.84,6.54312,0.25238,0.970001,0.173035,0.251312,53.375,
25,10.5351,35,30,342.128,3.24745,52.9583,12.1472,2181.86,2274.24,3129.02,3156.21,2146.35,2055.8,2114.39,2131.49,5.33966,0.103607,1.11694,0.315247,0.249939,53.5,
25,10.5354,35,30,179.105,3.08715,52.2083,9.91131,2575.24,2618.34,2798.45,2773.14,2771.19,2601.46,2557.6,2623.73,4.35608,0.045166,0.273743,0.62439,0.121613,53.625,
25,10.5354,35,30,353.731,3.36486,52.6045,10.4771,2683.66,2521.94,2734.04,2680.77,2843.39,2766.18,2656.77,2574.8,4.67407,0.0737,0.143433,0.499573,0.0553894,53.625,
25,10.5355,35,30,252.759,2.85548,52.1157,9.9584,2590.08,2637.15,2742.85,2573.04,2662.78,2513.24,2631.91,2852.17,4.4429,0.0473022,0.279083,0.0978088,0.0590515,53.625,
25,10.5357,35,30,237.903,3.1195,52.347,10.5707,2585.78,2433.29,2774.95,2495.08,2736.38,2492.11,2708.43,2865.88,4.64859,0.0308228,0.191498,0.120697,0.322113,53.625,
