Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
28,9.69298,32,30,399.691,2.73011,57.6679,8.8085,2421.46,2311.6,2776.83,2446.09,2717.28,2567.11,2270.04,2679.71,3.89069,0.00483447,0.126754,0.0926103,0.0323305,60.75,
28,9.6926,32,30,262.311,2.49809,57.1343,8.23724,2456.89,2699.89,2316.15,2170.96,2691.21,2630.22,2544.55,2640.08,3.67355,0.0285339,0.00549316,0.0769043,0.0157166,60.625,
15,9.69247,32,30,399.586,3.32244,57.8523,10.2752,2852.13,2414.94,2637.67,2577.72,2757.14,2626.23,2663.73,2540.05,4.5163,0.477295,0.0195313,0.111084,0.0622559,60.375,
15,9.69262,32,30,227.718,3.05608,57.75,9.22195,2750.61,2542.69,2363.89,2421.6,2517.48,2533.7,2397.01,2626.54,4.11377,0.114136,0.035553,0.0119019,0.0205994,60.25,
15,9.69265,32,30,381.885,2.89235,57.7803,9.69979,2501.68,2618.34,2647.1,2399.77,2860.35,2666.34,2564.49,2683.87,4.2627,0.0221252,0.0311279,0.281219,0.0596619,60.125,
15,9.69226,32,30,248.127,2.44699,57.4963,8.32415,2381.17,2450.51,2565.01,2826.03,2586.75,2498.52,2748.23,2387.35,3.71323,0.00564575,0.158081,0.0338745,0.0823975,60,
15,9.69219,32,30,399.654,2.68521,57.4053,9.02272,2445.57,2249.89,2614.11,2378.4,2728.89,2738.67,2494.38,2557.46,3.96439,0.0190735,0.0242615,0.110474,0.0260925,59.75,
15,9.69179,32,30,221.202,2.4223,57.2351,7.75286,2491.73,2533.5,2650.75,2433.46,2513.89,2550.43,2566.77,2772.86,3.45673,0.0236511,0.0424194,0.0137329,0.0598145,59.625,
15,9.69147,32,30,394.158,2.66388,57.2761,8.65159,2387.54,2308.09,2599.51,2446.65,2585.22,2598.64,2271.3,2658.34,3.82059,0.021604,0.0265896,0.0558985,0.0131437,59.5,
15,9.6912,32,30,257.163,2.53162,56.9851,8.25746,2405.29,2409.44,2693.44,2342.06,2534.16,2545.34,2520.03,2644.09,3.68271,0.00793457,0.0701904,0.0161743,0.0209045,59.375,
